brand;model_year;milage;fuel_type;engine;transmission;ext_col;int_col;accident;clean_title;price_dollar;horsepower;cylinders;age;milage_k;log_price;accident_bin
Volkswagen;2012;123815;Gasoline;283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;5000;283;6;13;124;8.517193191416238;0
Land;2008;114287;Gasoline;400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;9900;400;8;17;114;9.20029003612268;0
Acura;2015;75000;Gasoline;150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gold;Beige;None reported;Yes;14500;150;4;10;75;9.581903928408666;0
BMW;2016;70582;Gasoline;300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;White;At least 1 accident or damage reported;Yes;35000;300;6;9;71;10.46310334047155;1
Porsche;2014;33088;Gasoline;325.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;49750;325;6;11;33;10.814765742586738;0
Lincoln;2021;1850;Plug-In Hybrid;266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas;Automatic;Silver;Beige;None reported;Yes;49000;266;4;4;2;10.799575577092764;0
Cadillac;2008;94155;Gasoline;275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;10500;275;8;17;94;9.259130536145614;0
Cadillac;2016;25000;Gasoline;335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;None reported;Yes;17999;335;6;9;25;9.798071479779479;0
GMC;2016;99500;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;27995;355;8;9;100;10.239781201782993;0
INFINITI;2009;158564;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;None reported;Yes;8750;328;6;16;159;9.07680897935166;0
Ford;2023;20000;Gasoline;310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;78499;310;6;2;20;11.270841164835856;0
Cadillac;2018;46711;Gasoline;304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;20850;304;6;7;47;9.945109227226947;1
Nissan;2017;46496;Gasoline;375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;41000;375;8;8;46;10.621327345686446;0
Mercedes-Benz;2019;19800;Gasoline;362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;53800;362;6;6;20;10.893028746149875;0
Toyota;2008;175000;Gasoline;381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;At least 1 accident or damage reported;Yes;37900;381;8;17;175;10.542706391070517;1
Toyota;2016;61500;Gasoline;381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;63500;381;8;9;62;11.058795184880783;0
RAM;2016;49750;Gasoline;280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;65000;280;6;9;50;11.082142548877775;0
Lamborghini;2007;38800;Gasoline;493.0HP 5.0L 10 Cylinder Engine Gasoline Fuel;Automatic;Orange;Orange;None reported;Yes;100000;493;10;18;39;11.512925464970229;0
Lincoln;2011;83765;Gasoline;263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;8995;263;6;14;84;9.104424146384634;0
Mercedes-Benz;2023;7388;Electric;355.0HP Electric Motor Electric Fuel System;Automatic;Gray;Beige;None reported;Yes;105500;355;0;2;7;11.566466231898259;0
Lamborghini;2021;13692;Gasoline;641.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;None reported;Yes;257000;641;8;4;14;12.456831363877356;0
INFINITI;2013;60058;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;At least 1 accident or damage reported;Yes;15000;328;6;12;60;9.615805480084347;1
Maserati;2017;54423;Gasoline;424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;33950;424;6;8;54;10.432644132986843;0
Ford;2022;2050;Gasoline;760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;94999;760;8;3;2;11.461621644211487;0
Lincoln;2019;64855;Gasoline;450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Beige;None reported;Yes;46995;450;6;6;65;10.757796492054402;0
Mercedes-Benz;2022;16238;Electric;329.0HP Electric Motor Electric Fuel System;Automatic;White;Beige;None reported;Yes;62479;329;0;3;16;11.042585779263845;0
Lincoln;2004;36524;Gasoline;239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;14900;239;8;21;37;9.60911649193355;0
Honda;2003;224000;Gasoline;160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Manual;Black;Gray;None reported;Yes;3900;160;4;22;224;8.268731832117737;0
Mercedes-Benz;2014;80581;Gasoline;402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;26000;402;8;11;81;10.165851817003619;0
Mazda;2007;81400;Gasoline;166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Red;–;At least 1 accident or damage reported;Yes;11000;166;4;18;81;9.305650551780507;1
Porsche;2019;6700;Gasoline;300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;63000;300;4;6;7;11.05089000537367;0
Ford;2015;143000;Gasoline;275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Gray;None reported;Yes;22500;275;6;10;143;10.021270588192511;0
INFINITI;2010;116451;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Manual;White;Gray;None reported;Yes;16500;328;6;15;116;9.711115659888671;0
Nissan;2019;53677;Gasoline;390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;None reported;Yes;27900;390;8;6;54;10.236381967809457;0
Audi;2021;12000;Hybrid;444.0HP 2.9L V6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Gray;Black;None reported;Yes;77500;444;6;4;12;11.258033215341438;0
Ford;2020;32000;Diesel;210.0HP 2.0L 4 Cylinder Engine Diesel Fuel;Automatic;Black;Black;None reported;Yes;68000;210;4;5;32;11.127262984158243;0
INFINITI;2014;70312;Gasoline;330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;19995;330;6;11;70;9.90323752128092;0
Jeep;2022;8794;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;54000;285;6;3;9;10.896739325546411;0
Lincoln;2010;156000;Gasoline;265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;5900;265;6;15;156;8.68270762989381;1
Mercedes-Benz;2018;67100;Gasoline;362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;34250;362;6;7;67;10.441441843690372;1
Porsche;2014;52000;Gasoline;275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;At least 1 accident or damage reported;Yes;37000;275;6;11;52;10.51867319162636;1
Acura;2011;137200;Gasoline;300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;12000;300;6;14;137;9.392661928770137;0
Volkswagen;2018;36000;Gasoline;292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;32000;292;4;7;36;10.373491181781864;1
Kia;2023;15500;Gasoline;147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;24500;147;4;2;16;10.106428396532818;1
BMW;2015;846;Plug-In Hybrid;357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas;Automatic;White;White;None reported;Yes;86999;357;3;10;1;11.373651903317787;0
Lincoln;2017;37375;Gasoline;400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Brown;None reported;Yes;27500;400;6;8;37;10.221941283654663;0
Tesla;2021;21600;Electric;271.0HP Electric Motor Electric Fuel System;Automatic;White;Black;None reported;Yes;31000;271;0;4;22;10.341742483467284;0
Porsche;2019;9500;Gasoline;350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;At least 1 accident or damage reported;Yes;69000;350;4;6;10;11.141861783579396;1
Chevrolet;2005;143095;Gasoline;400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;16000;400;8;20;143;9.680344001221918;0
Acura;2002;80000;Gasoline;200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Beige;Beige;At least 1 accident or damage reported;Yes;8500;200;4;23;80;9.047821442478408;1
Ferrari;2021;3000;Gasoline;611.0HP 3.9L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Brown;None reported;Yes;275000;611;8;4;3;12.524526376648708;0
Porsche;2007;5856;Gasoline;295.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;45000;295;6;18;6;10.714417768752456;0
Mercedes-Benz;2022;4102;Hybrid;603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Black;Black;None reported;Yes;144664;603;8;3;4;11.882169091064815;0
Honda;2021;14442;Gasoline;280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;38500;280;6;4;14;10.558413520275876;0
Mercedes-Benz;2005;64000;Gasoline;302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;12995;302;8;20;64;9.47231994707559;0
Lexus;2004;154000;Gasoline;235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;At least 1 accident or damage reported;Yes;10000;235;8;21;154;9.210340371976184;1
Lexus;2015;54000;Gasoline;235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;27000;235;4;10;54;10.203592144986466;0
Dodge;2007;232492;Gasoline;210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Gray;At least 1 accident or damage reported;Yes;6000;210;6;18;232;8.699514748210191;1
Mercedes-Benz;2018;71962;Gasoline;469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;46900;469;8;7;72;10.75577295443437;0
Subaru;2023;5800;Gasoline;228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;29990;228;4;2;6;10.308619271743055;0
BMW;2016;40080;Gasoline;315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;28499;315;6;9;40;10.257624277921856;0
Kia;2020;57000;Gasoline;365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;At least 1 accident or damage reported;Yes;36500;365;6;5;57;10.505067539570582;1
Subaru;2004;122000;Gasoline;210.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Manual;Gold;Black;At least 1 accident or damage reported;Yes;9999;210;4;21;122;9.21024036697585;1
BMW;2016;62500;Gasoline;425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Orange;At least 1 accident or damage reported;Yes;40500;425;6;9;62;10.60905725309463;1
Hyundai;2013;72000;Gasoline;429.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;17500;429;8;12;72;9.769956159911606;0
BMW;2020;40000;Gasoline;523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;53000;523;8;5;40;10.87804719253426;0
Subaru;2014;77000;Gasoline;305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Manual;Gray;Black;At least 1 accident or damage reported;Yes;30000;305;4;11;77;10.308952660644293;1
Hyundai;2013;800;Gasoline;132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;9800;132;4;12;1;9.190137664658664;0
Maserati;2015;45000;Gasoline;454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;41900;454;8;10;45;10.643041105910228;0
INFINITI;2011;137000;Gasoline;420.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Brown;At least 1 accident or damage reported;Yes;8500;420;8;14;137;9.047821442478408;1
Chevrolet;2023;4000;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;At least 1 accident or damage reported;Yes;73900;490;8;2;4;11.210468106936293;1
Lexus;2018;52100;Gasoline;301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;38000;301;8;7;52;10.545341438708522;0
BMW;2014;50100;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Brown;Beige;None reported;Yes;10795;240;4;11;50;9.286838342948908;0
Alfa;2020;41000;Gasoline;280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;32400;280;4;5;41;10.38591370178042;0
RAM;2021;70968;Gasoline;395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;34000;395;8;4;71;10.4341158035983;0
BMW;2015;26600;Gasoline;425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;White;–;None reported;Yes;53000;425;6;10;27;10.87804719253426;0
Tesla;2022;15443;Electric;670.0HP Electric Motor Electric Fuel System;Automatic;Red;Black;None reported;Yes;84500;670;0;3;15;11.344506813345266;0
Volvo;2018;95000;Gasoline;250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;18000;250;4;7;95;9.798127036878302;0
Subaru;2005;94000;Gasoline;300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Manual;Black;Blue;None reported;Yes;19500;300;4;20;94;9.878169744551839;0
Cadillac;2014;110000;Gasoline;272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gold;Beige;None reported;Yes;11000;272;4;11;110;9.305650551780507;0
Genesis;2017;63500;Gasoline;420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;27500;420;8;8;64;10.221941283654663;0
Mercedes-Benz;2009;21500;Gasoline;268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;18000;268;6;16;22;9.798127036878302;1
BMW;2020;18200;Gasoline;228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;At least 1 accident or damage reported;Yes;29500;228;4;5;18;10.292145542327912;1
Audi;2015;51000;Gasoline;550.0HP 5.2L 10 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;102000;550;10;10;51;11.532728092266408;1
Audi;2018;16400;Gasoline;292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Red;None reported;Yes;42800;292;4;7;16;10.664293381569887;0
Toyota;2022;7000;Hybrid;437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Orange;–;None reported;Yes;75500;437;6;3;7;11.231887935237117;0
Audi;2016;68000;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;20000;252;4;9;68;9.903487552536127;1
BMW;2007;83000;Gasoline;230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Brown;None reported;Yes;8995;230;6;18;83;9.104424146384634;0
Audi;2018;25000;Gasoline;354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;50000;354;6;7;25;10.819778284410283;0
BMW;2014;125450;Gasoline;320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Manual;Blue;Black;None reported;Yes;17200;320;6;11;125;9.752664662801545;0
Chevrolet;2008;144000;Gasoline;323.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;22000;323;8;17;144;9.998797732340453;0
Audi;2015;126760;Gasoline;211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;14000;211;4;10;127;9.546812608597396;1
Subaru;2017;100680;Gasoline;256.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Brown;–;None reported;Yes;20500;256;6;8;101;9.9281801651265;0
Mitsubishi;2001;90400;Gasoline;140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;–;None reported;Yes;4495;140;4;24;90;8.410720946905721;0
BMW;2018;20500;Gasoline;600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;67000;600;8;7;20;11.112447898373103;0
Dodge;2011;134000;Gasoline;390.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;At least 1 accident or damage reported;Yes;10500;390;8;14;134;9.259130536145614;1
Ford;2015;84352;Plug-In Hybrid;188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas;Automatic;Blue;Black;At least 1 accident or damage reported;Yes;10000;188;4;10;84;9.210340371976184;1
Toyota;2022;19000;Hybrid;437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Orange;Black;None reported;Yes;71000;437;6;3;19;11.170435156023453;0
Land;2015;115550;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;17500;240;4;10;116;9.769956159911606;0
Lincoln;2009;191775;E85 Flex Fuel;310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Beige;At least 1 accident or damage reported;Yes;9750;310;8;16;192;9.185022563991893;1
Mercedes-Benz;2017;124630;Diesel;188.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Black;Black;None reported;Yes;75000;188;6;8;125;11.225243392518447;0
Mercedes-Benz;2019;17000;Gasoline;603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;None reported;Yes;95000;603;8;6;17;11.461632170582678;0
BMW;2018;73500;Gasoline;320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Blue;None reported;Yes;32000;320;6;7;74;10.373491181781864;0
Acura;1998;120000;Gasoline;140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;–;At least 1 accident or damage reported;Yes;5500;140;4;27;120;8.612503371220562;1
BMW;2014;29500;Gasoline;560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;40999;560;8;11;30;10.621302955145095;0
Lexus;2023;1185;Gasoline;409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;120990;409;6;2;1;11.703463176535523;0
INFINITI;2015;143250;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;11500;328;6;10;143;9.350102314351341;0
BMW;2006;46508;Gasoline;215.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Green;Beige;At least 1 accident or damage reported;Yes;11500;215;6;19;47;9.350102314351341;1
BMW;2015;18651;Gasoline;560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;59549;560;8;10;19;10.994554782031198;0
Rivian;2023;5700;Electric;835.0HP Electric Motor Electric Fuel System;Automatic;Gray;White;None reported;Yes;95000;835;0;2;6;11.461632170582678;0
BMW;2015;57550;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Black;White;None reported;Yes;29995;240;4;10;58;10.308785980087194;0
Cadillac;2017;48600;Gasoline;640.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;60999;640;8;8;49;11.018612749578452;0
Ford;2020;119000;Gasoline;169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;18000;169;4;5;119;9.798127036878302;0
Land;2020;36500;Gasoline;550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Red;None reported;Yes;72000;550;8;5;36;11.184421397998193;0
Lexus;2010;121250;Gasoline;204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;White;At least 1 accident or damage reported;Yes;13250;204;6;15;121;9.491752831414368;1
BMW;2023;2437;Hybrid;375.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Gray;Black;None reported;Yes;78350;375;6;2;2;11.268941247784166;0
Volvo;2018;110380;Gasoline;316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;At least 1 accident or damage reported;Yes;22000;316;4;7;110;9.998797732340453;1
Hyundai;2008;149000;Gasoline;173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;3850;173;6;17;149;8.25582842728183;0
Mercedes-Benz;2017;39000;Gasoline;362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;39000;362;6;8;39;10.571316925111784;1
Audi;2020;41856;Gasoline;591.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;91500;591;8;5;42;11.424094251263613;0
Rivian;2023;655;Electric;835.0HP Electric Motor Electric Fuel System;Automatic;Red;Silver;None reported;Yes;94500;835;0;2;1;11.456355113481834;0
Toyota;2019;54000;Hybrid;219.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;Gray;Gray;None reported;Yes;33000;219;4;6;54;10.404262840448617;0
Alfa;2019;26500;Gasoline;505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;53900;505;6;6;26;10.89488575689709;0
Cadillac;2007;99000;Gasoline;403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;22999;403;8;18;99;10.043206015705211;0
Nissan;2005;130307;Gasoline;287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;9950;287;6;20;130;9.205327830152639;0
Subaru;2010;178000;Gasoline;170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;7600;170;4;15;178;8.935903526274423;0
Honda;2003;160265;Gasoline;115.0HP 1.7L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;At least 1 accident or damage reported;Yes;3000;115;4;22;160;8.006367567650246;1
Maserati;2016;1000;Gasoline;404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Red;None reported;Yes;36000;404;6;9;1;10.491274217438248;0
Maserati;2017;49750;Gasoline;404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Red;None reported;Yes;27995;404;6;8;50;10.239781201782993;0
Lexus;2002;121000;Gasoline;220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;6348;220;6;23;121;8.7558950816463;0
Lincoln;2005;140000;Gasoline;302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;2000;302;8;20;140;7.600902459542082;0
Lincoln;2016;38100;Gasoline;365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Beige;None reported;Yes;21000;365;6;9;38;9.95227771670556;0
Toyota;2010;138071;Gasoline;106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel;Manual;Red;Gray;None reported;Yes;5000;106;4;15;138;8.517193191416238;0
